model,lr,seed,fold,dir,kind,molecule,root,rel,path,src_path,file_path,val_auc,val_loss,test_path,roc_auc,pr_auc,f1,accuracy,mcc
chai,e5,s42,1,plots_HLA-DRB3~03:01_HLA-DRA~01:01,plots,HLA-DRB3~03:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold1.csv,250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold1.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold1.csv,250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold1.csv,-0.05336,0.35777,250513/lomo/HLA-DRB3~03:01_HLA-DRA~01:01/test.csv,0.7439671723826375,0.8300015655189579,0.6682297772567409,0.6315104166666666,0.3096294849082667
chai,e5,s42,2,plots_HLA-DRB3~03:01_HLA-DRA~01:01,plots,HLA-DRB3~03:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold2.csv,250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold2.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold2.csv,250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold2.csv,-0.73928,0.3457,250513/lomo/HLA-DRB3~03:01_HLA-DRA~01:01/test.csv,0.7552761359786169,0.8394458711937792,0.735582154515778,0.68359375,0.362064875313358
chai,e5,s42,3,plots_HLA-DRB3~03:01_HLA-DRA~01:01,plots,HLA-DRB3~03:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold3.csv,250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold3.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold3.csv,250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold3.csv,-0.21975,0.35023,250513/lomo/HLA-DRB3~03:01_HLA-DRA~01:01/test.csv,0.7885253924632005,0.8712066568578991,0.7594390507011867,0.7096354166666666,0.4109372897851673
chai,e5,s42,4,plots_HLA-DRB3~03:01_HLA-DRA~01:01,plots,HLA-DRB3~03:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold4.csv,250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold4.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold4.csv,250513/4_lomo_chai/plots_HLA-DRB3~03:01_HLA-DRA~01:01/e5_s42/pred-chai_fold4.csv,-0.22969,0.35698,250513/lomo/HLA-DRB3~03:01_HLA-DRA~01:01/test.csv,0.7623084741934268,0.8421964394275985,0.7350054525627044,0.68359375,0.3636555486398687
chai,e5,s42,0,plots_HLA-DRB4~01:01_HLA-DRA~01:01,plots,HLA-DRB4~01:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold0.csv,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold0.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold0.csv,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold0.csv,-0.17169,0.35501,250513/lomo/HLA-DRB4~01:01_HLA-DRA~01:01/test.csv,0.7695282628486302,0.7493056352676095,0.7274989630858565,0.7012278308321964,0.4171133698611348
chai,e5,s42,1,plots_HLA-DRB4~01:01_HLA-DRA~01:01,plots,HLA-DRB4~01:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold1.csv,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold1.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold1.csv,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold1.csv,-0.58589,0.35476,250513/lomo/HLA-DRB4~01:01_HLA-DRA~01:01/test.csv,0.7801845568153605,0.7562152076702902,0.7268085106382979,0.7080491132332879,0.4252108855618412
chai,e5,s42,2,plots_HLA-DRB4~01:01_HLA-DRA~01:01,plots,HLA-DRB4~01:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold2.csv,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold2.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold2.csv,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold2.csv,0.0855,0.36496,250513/lomo/HLA-DRB4~01:01_HLA-DRA~01:01/test.csv,0.7761607216750808,0.755227884620286,0.7236061684460261,0.6821282401091405,0.3924934973902087
chai,e5,s42,3,plots_HLA-DRB4~01:01_HLA-DRA~01:01,plots,HLA-DRB4~01:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold3.csv,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold3.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold3.csv,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold3.csv,-0.37895,0.36085,250513/lomo/HLA-DRB4~01:01_HLA-DRA~01:01/test.csv,0.7757154680129106,0.7614253008597267,0.7195171026156941,0.683037744429286,0.3882644228526118
chai,e5,s42,4,plots_HLA-DRB4~01:01_HLA-DRA~01:01,plots,HLA-DRB4~01:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold4.csv,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold4.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold4.csv,250513/4_lomo_chai/plots_HLA-DRB4~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold4.csv,0.03106,0.37289,250513/lomo/HLA-DRB4~01:01_HLA-DRA~01:01/test.csv,0.7660473392369445,0.7541312914223672,0.7158785082660515,0.6639381537062301,0.3651985472639282
chai,e5,s42,0,plots_HLA-DRB5~01:01_HLA-DRA~01:01,plots,HLA-DRB5~01:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold0.csv,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold0.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold0.csv,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold0.csv,-0.37442,0.37538,250513/lomo/HLA-DRB5~01:01_HLA-DRA~01:01/test.csv,0.8521505808255274,0.9115307971571944,0.8408652816448918,0.7866781510192363,0.5189743180458998
chai,e5,s42,1,plots_HLA-DRB5~01:01_HLA-DRA~01:01,plots,HLA-DRB5~01:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold1.csv,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold1.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold1.csv,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold1.csv,-0.02153,0.36215,250513/lomo/HLA-DRB5~01:01_HLA-DRA~01:01/test.csv,0.8579237806169473,0.9081641583767124,0.853904282115869,0.8001722652885443,0.5441086006630441
chai,e5,s42,2,plots_HLA-DRB5~01:01_HLA-DRA~01:01,plots,HLA-DRB5~01:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold2.csv,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold2.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold2.csv,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold2.csv,-0.43099,0.35807,250513/lomo/HLA-DRB5~01:01_HLA-DRA~01:01/test.csv,0.8527220582242353,0.9078674638851668,0.8438379900368205,0.7929945449325294,0.5372674095274876
chai,e5,s42,3,plots_HLA-DRB5~01:01_HLA-DRA~01:01,plots,HLA-DRB5~01:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold3.csv,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold3.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold3.csv,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold3.csv,-0.48277,0.35655,250513/lomo/HLA-DRB5~01:01_HLA-DRA~01:01/test.csv,0.8437945953209695,0.9011408978966112,0.8442571127502634,0.7878265862761987,0.5164979898236115
chai,e5,s42,4,plots_HLA-DRB5~01:01_HLA-DRA~01:01,plots,HLA-DRB5~01:01_HLA-DRA~01:01,250513/4_lomo_chai,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold4.csv,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold4.csv,/home/hwjang/project/250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold4.csv,250513/4_lomo_chai/plots_HLA-DRB5~01:01_HLA-DRA~01:01/e5_s42/pred-chai_fold4.csv,-0.11392,0.35423,250513/lomo/HLA-DRB5~01:01_HLA-DRA~01:01/test.csv,0.8617331430599638,0.9146759356760974,0.8486685429746699,0.7993109388458226,0.5512452123224337
deepneo,e3,s100,0,plots_H2-IAbB,plots,H2-IAbB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold0.csv,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold0.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold0.csv,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold0.csv,0.78913,0.40081,250529/lomo_beta/H2-IAbB/test.csv,0.504027312677096,0.7577245937985091,0.7467532467532467,0.6180215475024485,-0.0300790358450204
deepneo,e3,s100,1,plots_H2-IAbB,plots,H2-IAbB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold1.csv,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold1.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold1.csv,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold1.csv,0.79788,0.3823,250529/lomo_beta/H2-IAbB/test.csv,0.48559330613856,0.7418534041058105,0.7326929446836701,0.6047992164544564,-0.0243932114856351
deepneo,e3,s100,2,plots_H2-IAbB,plots,H2-IAbB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold2.csv,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold2.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold2.csv,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold2.csv,0.79143,0.39135,250529/lomo_beta/H2-IAbB/test.csv,0.5153454389802856,0.7577328121436877,0.8324167872648336,0.7164544564152792,-0.0236430581153027
deepneo,e3,s100,3,plots_H2-IAbB,plots,H2-IAbB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold3.csv,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold3.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold3.csv,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold3.csv,0.8038,0.38152,250529/lomo_beta/H2-IAbB/test.csv,0.5361714834223379,0.7745072693977036,0.8043412722339464,0.6821743388834476,-0.0180947364634987
deepneo,e3,s100,4,plots_H2-IAbB,plots,H2-IAbB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold4.csv,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold4.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold4.csv,250529/1_lomo_beta/plots_H2-IAbB/e3_s100/pred-deepneo_fold4.csv,0.81445,0.38831,250529/lomo_beta/H2-IAbB/test.csv,0.5683694798262713,0.7845548939774125,0.8252656434474617,0.7100881488736532,0.0211450850271316
deepneo,e3,s100,0,plots_H2-IAdB,plots,H2-IAdB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold0.csv,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold0.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold0.csv,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold0.csv,0.80441,0.38827,250529/lomo_beta/H2-IAdB/test.csv,0.4316385669125395,0.3619295180764024,0.0,0.584,0.0
deepneo,e3,s100,1,plots_H2-IAdB,plots,H2-IAdB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold1.csv,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold1.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold1.csv,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold1.csv,0.81549,0.38417,250529/lomo_beta/H2-IAdB/test.csv,0.4569942044257112,0.3731172321618166,0.0,0.576,-0.0757930526607776
deepneo,e3,s100,2,plots_H2-IAdB,plots,H2-IAdB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold2.csv,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold2.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold2.csv,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold2.csv,0.79188,0.38672,250529/lomo_beta/H2-IAdB/test.csv,0.4254478398314015,0.3625711524901581,0.0,0.584,0.0
deepneo,e3,s100,3,plots_H2-IAdB,plots,H2-IAdB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold3.csv,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold3.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold3.csv,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold3.csv,0.79843,0.39276,250529/lomo_beta/H2-IAdB/test.csv,0.4113540569020021,0.3461074143542504,0.0,0.584,0.0
deepneo,e3,s100,4,plots_H2-IAdB,plots,H2-IAdB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold4.csv,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold4.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold4.csv,250529/1_lomo_beta/plots_H2-IAdB/e3_s100/pred-deepneo_fold4.csv,0.79317,0.38702,250529/lomo_beta/H2-IAdB/test.csv,0.4239989462592202,0.3542258330301334,0.0,0.576,-0.0757930526607776
deepneo,e3,s100,0,plots_H2-IEdB,plots,H2-IEdB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold0.csv,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold0.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold0.csv,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold0.csv,0.80198,0.38821,250529/lomo_beta/H2-IEdB/test.csv,0.5857352222765022,0.2258581445311371,0.4123711340206185,0.4910714285714285,0.2242413483572602
deepneo,e3,s100,1,plots_H2-IEdB,plots,H2-IEdB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold1.csv,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold1.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold1.csv,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold1.csv,0.80933,0.39314,250529/lomo_beta/H2-IEdB/test.csv,0.6428920371275036,0.2802374337890952,0.3636363636363636,0.5625,0.1287501673003059
deepneo,e3,s100,2,plots_H2-IEdB,plots,H2-IEdB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold2.csv,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold2.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold2.csv,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold2.csv,0.80012,0.38336,250529/lomo_beta/H2-IEdB/test.csv,0.6213971665852467,0.2642423906829859,0.4067796610169492,0.6875,0.2180382731443753
deepneo,e3,s100,3,plots_H2-IEdB,plots,H2-IEdB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold3.csv,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold3.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold3.csv,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold3.csv,0.79822,0.38801,250529/lomo_beta/H2-IEdB/test.csv,0.6311675622862726,0.3001085370738094,0.3703703703703703,0.5446428571428571,0.1366489505702633
deepneo,e3,s100,4,plots_H2-IEdB,plots,H2-IEdB,250529/1_lomo_beta,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold4.csv,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold4.csv,/home/hwjang/project/250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold4.csv,250529/1_lomo_beta/plots_H2-IEdB/e3_s100/pred-deepneo_fold4.csv,0.79278,0.39124,250529/lomo_beta/H2-IEdB/test.csv,0.5994137762579383,0.2595475958517931,0.3396226415094339,0.6875,0.1417100479875043
deepneo,e3,s100,0,plots_HLA-DPB1~01:01,plots,HLA-DPB1~01:01,250529/1_lomo_beta,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold0.csv,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold0.csv,/home/hwjang/project/250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold0.csv,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold0.csv,0.78972,0.39558,250529/lomo_beta/HLA-DPB1~01:01/test.csv,0.9256345537681062,0.9673744606865504,0.840348692403487,0.7326939115929941,0.263943067452774
deepneo,e3,s100,1,plots_HLA-DPB1~01:01,plots,HLA-DPB1~01:01,250529/1_lomo_beta,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold1.csv,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold1.csv,/home/hwjang/project/250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold1.csv,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold1.csv,0.80498,0.39044,250529/lomo_beta/HLA-DPB1~01:01/test.csv,0.9219023262799546,0.9667044790735878,0.8431077694235589,0.7389491242702252,0.286918923296444
deepneo,e3,s100,2,plots_HLA-DPB1~01:01,plots,HLA-DPB1~01:01,250529/1_lomo_beta,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold2.csv,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold2.csv,/home/hwjang/project/250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold2.csv,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold2.csv,0.79016,0.39282,250529/lomo_beta/HLA-DPB1~01:01/test.csv,0.93155872438422,0.9713951721204884,0.8371861794680586,0.7268557130942452,0.2304256591944476
deepneo,e3,s100,3,plots_HLA-DPB1~01:01,plots,HLA-DPB1~01:01,250529/1_lomo_beta,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold3.csv,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold3.csv,/home/hwjang/project/250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold3.csv,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold3.csv,0.81501,0.39661,250529/lomo_beta/HLA-DPB1~01:01/test.csv,0.920108804485682,0.9658550688390586,0.8364358401588483,0.7251876563803169,0.2226095628924234
deepneo,e3,s100,4,plots_HLA-DPB1~01:01,plots,HLA-DPB1~01:01,250529/1_lomo_beta,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold4.csv,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold4.csv,/home/hwjang/project/250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold4.csv,250529/1_lomo_beta/plots_HLA-DPB1~01:01/e3_s100/pred-deepneo_fold4.csv,0.78997,0.39026,250529/lomo_beta/HLA-DPB1~01:01/test.csv,0.9328783125292036,0.971580577133451,0.8475517415446744,0.7481234361968306,0.3229328399485363
deepneo,e3,s100,0,plots_HLA-DPB1~02:01,plots,HLA-DPB1~02:01,250529/1_lomo_beta,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold0.csv,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold0.csv,/home/hwjang/project/250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold0.csv,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold0.csv,0.79459,0.39248,250529/lomo_beta/HLA-DPB1~02:01/test.csv,0.9473768560389488,0.982957227247754,0.9317226890756304,0.8965380023875845,0.7182888703831205
deepneo,e3,s100,1,plots_HLA-DPB1~02:01,plots,HLA-DPB1~02:01,250529/1_lomo_beta,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold1.csv,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold1.csv,/home/hwjang/project/250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold1.csv,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold1.csv,0.80332,0.38554,250529/lomo_beta/HLA-DPB1~02:01/test.csv,0.951188991111804,0.9839343775766948,0.934131736526946,0.8993235177079189,0.7209426675733827
deepneo,e3,s100,2,plots_HLA-DPB1~02:01,plots,HLA-DPB1~02:01,250529/1_lomo_beta,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold2.csv,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold2.csv,/home/hwjang/project/250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold2.csv,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold2.csv,0.78572,0.3956,250529/lomo_beta/HLA-DPB1~02:01/test.csv,0.9492246651766378,0.98299145118452,0.9315649867374004,0.8973338639076801,0.7271397728087834
deepneo,e3,s100,3,plots_HLA-DPB1~02:01,plots,HLA-DPB1~02:01,250529/1_lomo_beta,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold3.csv,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold3.csv,/home/hwjang/project/250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold3.csv,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold3.csv,0.79914,0.39626,250529/lomo_beta/HLA-DPB1~02:01/test.csv,0.9536678968068334,0.9851226085677364,0.9330499468650372,0.8997214484679665,0.734630089939008
deepneo,e3,s100,4,plots_HLA-DPB1~02:01,plots,HLA-DPB1~02:01,250529/1_lomo_beta,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold4.csv,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold4.csv,/home/hwjang/project/250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold4.csv,250529/1_lomo_beta/plots_HLA-DPB1~02:01/e3_s100/pred-deepneo_fold4.csv,0.7964,0.39096,250529/lomo_beta/HLA-DPB1~02:01/test.csv,0.9507346189164372,0.9833880320197717,0.9306559571619812,0.8969359331476323,0.7330132080387821
