model,lr,seed,molecule,roc_auc,pr_auc,f1,accuracy,mcc,n_folds
chai,e5,s128,HLA-DRB1~07:01_HLA-DRA~01:01,0.7494556977029779,0.5805195281653182,0.5755325024902452,0.6568426950553299,0.3367575428461865,5
chai,e5,s128,HLA-DRB1~08:01_HLA-DRA~01:01,0.853566995835037,0.9467188273816379,0.8489841798692398,0.7836827195467422,0.4881113979890473,5
chai,e5,s128,HLA-DRB1~08:02_HLA-DRA~01:01,0.7420178718664564,0.6643799775365615,0.6801689527360854,0.6766903073286052,0.37265255466353286,5
chai,e5,s128,HLA-DRB1~09:01_HLA-DRA~01:01,0.8064828791851937,0.8157553472098483,0.7860012819252318,0.7437235543018336,0.4790890366008531,5
chai,e5,s128,HLA-DRB1~11:01_HLA-DRA~01:01,0.8687282794034656,0.8761564903501953,0.8075129496040316,0.7748427672955975,0.5557020914565636,5
chai,e5,s128,HLA-DRB1~12:01_HLA-DRA~01:01,0.8019783355472402,0.801109258859561,0.746188678727893,0.7232711966325918,0.45506980462391206,5
chai,e5,s128,HLA-DRB1~13:01_HLA-DRA~01:01,0.8932252460914881,0.9404673830814734,0.8671277132424609,0.8243861134631668,0.609473893578368,5
chai,e5,s128,HLA-DRB1~13:02_HLA-DRA~01:01,0.7418744912077606,0.6963701100321997,0.6904917203822769,0.6750109793588054,0.36675081834025836,5
chai,e5,s128,HLA-DRB1~14:54_HLA-DRA~01:01,0.9128152887005421,0.9688803131139299,0.9018157727307162,0.8546161321671526,0.6244933499604022,5
chai,e5,s128,HLA-DRB1~15:01_HLA-DRA~01:01,0.7523012855553005,0.5323556022750562,0.5447178021049807,0.6384297520661157,0.32846446409342667,5
chai,e5,s128,HLA-DRB1~16:02_HLA-DRA~01:01,0.7627893518518518,0.917162149820266,0.8407811904774952,0.7514285714285714,0.2663848476570401,5
chai,e5,s128,HLA-DRB3~01:01_HLA-DRA~01:01,0.7647922002400307,0.6959385567681657,0.6384747712647831,0.6844603381014304,0.3679980370518696,5
chai,e5,s128,HLA-DRB3~02:02_HLA-DRA~01:01,0.8438821998241611,0.8554498342286829,0.785198818720793,0.7478998073217726,0.503772325081934,5
chai,e5,s128,HLA-DRB3~03:01_HLA-DRA~01:01,0.7630147197229229,0.8485798652368635,0.7780745578207823,0.7138020833333333,0.3769197412441715,5
chai,e5,s128,HLA-DRB4~01:01_HLA-DRA~01:01,0.7892528345609534,0.7719994242695768,0.7259623923396316,0.693587994542974,0.4075455034809966,5
chai,e5,s128,HLA-DRB5~01:01_HLA-DRA~01:01,0.8456656086727264,0.9058991544176243,0.8339787158802263,0.7795578524260696,0.5098084957500528,5
chai,e5,s42,H2-IAbB_H2-IAbA,0.76801576835487,0.9053938630200354,0.8343348968960583,0.7509304603330069,0.3326854729397939,5
chai,e5,s42,H2-IAdB_H2-IAdA,0.6599183350895681,0.569416392876426,0.5961117185960618,0.6064,0.23816259141352153,5
chai,e5,s42,H2-IEdB_H2-IEdA,0.6174890083048363,0.26864743171490346,0.3738421567320997,0.46428571428571425,0.1428309280907078,5
chai,e5,s42,HLA-DPB1~01:01_HLA-DPA1~02:01,0.9398299293644504,0.9756343766474849,0.8784612518846903,0.8095641134151503,0.5126060415539748,5
chai,e5,s42,HLA-DPB1~02:01_HLA-DPA1~01:03,0.8740138016094641,0.9500815426024267,0.8935688591561727,0.8192982456140351,0.38682023862575454,5
chai,e5,s42,HLA-DPB1~04:01_HLA-DPA1~01:03,0.9704834726090994,0.9916886192913074,0.9556027768861934,0.9282716731087797,0.7737543786381871,5
chai,e5,s42,HLA-DPB1~04:02_HLA-DPA1~03:01,0.8453463509993723,0.6285696883884299,0.6007825766653974,0.7819672131147541,0.4566933859780663,5
chai,e5,s42,HLA-DPB1~05:01_HLA-DPA1~02:01,0.8486917844060701,0.5715969096166271,0.5700821991386418,0.7760245901639344,0.4516014906880246,5
chai,e5,s42,HLA-DPB1~05:01_HLA-DPA1~02:02,0.8238528033561485,0.9016974534199527,0.8348888082432155,0.7675321401562895,0.45308204744320496,5
chai,e5,s42,HLA-DQB1~02:01_HLA-DQA1~05:01,0.8315303727245537,0.8894177542396433,0.7723929936798836,0.7,0.37801859558856077,5
chai,e5,s42,HLA-DQB1~03:01_HLA-DQA1~02:01,0.7473743435858965,0.7705900775470401,0.71414589898893,0.6622905027932962,0.3327046151181251,5
chai,e5,s42,HLA-DQB1~03:01_HLA-DQA1~03:01,0.8110644257703081,0.7976663141044434,0.7107445212132009,0.7342105263157894,0.46778668323507605,5
chai,e5,s42,HLA-DQB1~03:01_HLA-DQA1~05:01,0.7680297920179876,0.8280339100982076,0.7540848397444453,0.6201798201798201,0.1657224362900988,5
chai,e5,s42,HLA-DQB1~03:02_HLA-DQA1~03:01,0.7027579944617252,0.6439605513002734,0.5942694814612851,0.6431360396653238,0.28324355626420095,5
chai,e5,s42,HLA-DQB1~03:02_HLA-DQA1~05:01,0.7608418804440513,0.630771187679715,0.633774473365883,0.67013698630137,0.37145841349277725,5
chai,e5,s42,HLA-DQB1~03:03_HLA-DQA1~02:01,0.8820906310814568,0.867259895464296,0.740276499079026,0.7828651685393259,0.5769177760719627,5
chai,e5,s42,HLA-DQB1~03:03_HLA-DQA1~05:01,0.8358041958041958,0.8081564709353705,0.7426815422694681,0.7319391634980988,0.49022835728812486,5
chai,e5,s42,HLA-DQB1~04:02_HLA-DQA1~02:01,0.8526784899209108,0.8178851567060393,0.7418615430025035,0.778062678062678,0.5503960751018745,5
chai,e5,s42,HLA-DQB1~04:02_HLA-DQA1~03:03,0.7409572129206833,0.527849384070766,0.5531517380336725,0.5612903225806452,0.29310032795797575,5
chai,e5,s42,HLA-DQB1~04:02_HLA-DQA1~05:01,0.8351695421423575,0.8654480367942595,0.7510288374744561,0.7471698113207548,0.5102011511393912,5
chai,e5,s42,HLA-DQB1~04:02_HLA-DQA1~06:01,0.8516647961092405,0.6968566938821228,0.6425349484105678,0.6899047619047619,0.4632090469955531,5
chai,e5,s42,HLA-DQB1~05:01_HLA-DQA1~01:01,0.7135469515762417,0.46136369210814526,0.45843745422163595,0.5871627906976744,0.23775210941624544,5
chai,e5,s42,HLA-DQB1~05:01_HLA-DQA1~01:02,0.6940803017207511,0.7613629128657526,0.6350550597444535,0.612859097127223,0.25308600405469317,5
chai,e5,s42,HLA-DQB1~05:02_HLA-DQA1~01:02,0.7079938271604937,0.598999724531889,0.5818173345153018,0.6345238095238095,0.2926957602215953,5
chai,e5,s42,HLA-DQB1~05:03_HLA-DQA1~01:04,0.6514871794871795,0.4708715917492167,0.4703856764750277,0.5700598802395209,0.171399943151123,5
chai,e5,s42,HLA-DQB1~06:02_HLA-DQA1~01:02,0.6699456035604943,0.5180991288210738,0.43469783234565157,0.642516069788797,0.1980892860703,5
chai,e5,s42,HLA-DQB1~06:03_HLA-DQA1~01:03,0.844818450989559,0.6145414409459462,0.591314677665822,0.7486988847583643,0.45558631358133306,5
chai,e5,s42,HLA-DRB1~01:01_HLA-DRA~01:01,0.758545230815089,0.888132907368659,0.8629262027844298,0.7827343530074129,0.35867317724363784,5
chai,e5,s42,HLA-DRB1~03:01_HLA-DRA~01:01,0.7486164038729067,0.7349875679360824,0.6921695175164795,0.676808100289296,0.35983721453046297,5
chai,e5,s42,HLA-DRB1~04:04_HLA-DRA~01:01,0.6879938763255087,0.5228723990452291,0.5774860061559528,0.5084115147141368,0.2321661118568607,5
chai,e5,s42,HLA-DRB1~04:05_HLA-DRA~01:01,0.8205530817904851,0.8781146808323109,0.7863893226985047,0.7445679455001792,0.4780241650045941,5
chai,e5,s42,HLA-DRB1~07:01_HLA-DRA~01:01,0.7393286349645767,0.5551127827064108,0.5628153085623098,0.6461969463510295,0.3216284346457067,5
chai,e5,s42,HLA-DRB1~08:01_HLA-DRA~01:01,0.8503500957109205,0.9468840074878242,0.8516524169141549,0.7856090651558073,0.4830974108255594,5
chai,e5,s42,HLA-DRB1~08:02_HLA-DRA~01:01,0.7462178689733984,0.6724640909171447,0.6698348975269705,0.6813238770685579,0.3697278058586496,5
chai,e5,s42,HLA-DRB1~09:01_HLA-DRA~01:01,0.8150522302030682,0.8198746539102008,0.7970288420966973,0.756135401974612,0.503561864918827,5
chai,e5,s42,HLA-DRB1~11:01_HLA-DRA~01:01,0.8606121331233328,0.8685265404326703,0.7989183242890073,0.763912383430926,0.5347696876186194,5
chai,e5,s42,HLA-DRB1~12:01_HLA-DRA~01:01,0.8017036953432713,0.8048648943874419,0.7111615356368512,0.7177390258568852,0.44251704450027124,5
chai,e5,s42,HLA-DRB1~13:01_HLA-DRA~01:01,0.9085234510712217,0.9515127985000559,0.8698350440401186,0.8304826418289585,0.6302813605883772,5
chai,e5,s42,HLA-DRB1~13:02_HLA-DRA~01:01,0.7306525850514906,0.6840641634959701,0.6879489594589556,0.6664909969257795,0.3515697292143639,5
chai,e5,s42,HLA-DRB1~14:54_HLA-DRA~01:01,0.8914561346318406,0.9590291148417946,0.8952585173797537,0.8363459669582118,0.5351439656580864,5
chai,e5,s42,HLA-DRB1~15:01_HLA-DRA~01:01,0.7507154471875134,0.5253272747815554,0.5435796506165321,0.6307851239669422,0.3236812567531556,5
chai,e5,s42,HLA-DRB1~16:02_HLA-DRA~01:01,0.7478587962962963,0.9072942726348344,0.8571752185967852,0.77,0.27511745058536563,5
chai,e5,s42,HLA-DRB3~01:01_HLA-DRA~01:01,0.7537909117100684,0.6704228895782067,0.631405901073863,0.6549414824447334,0.34612869709619376,5
chai,e5,s42,HLA-DRB3~02:02_HLA-DRA~01:01,0.8693413912273774,0.8765744204631734,0.8058184739335793,0.7623892100192678,0.5426532197875924,5
chai,e5,s42,HLA-DRB3~03:01_HLA-DRA~01:01,0.7679072393931408,0.8516887710997277,0.740198162007282,0.6890625,0.37101103950179676,5
chai,e5,s42,HLA-DRB4~01:01_HLA-DRA~01:01,0.7735272697177853,0.7552610639680559,0.7226618506103852,0.6876762164620283,0.397656144585945,5
chai,e5,s42,HLA-DRB5~01:01_HLA-DRA~01:01,0.8536648316095287,0.9086758505983564,0.8463066419045029,0.7933964972724663,0.5336187060764954,5
deepneo,e3,s100,H2-IAbB,0.5219014042089102,0.7632745946846247,0.7882939788766317,0.666307541625857,-0.015012991376465099,5
deepneo,e3,s100,H2-IAdB,0.42988672286617496,0.3595902300225522,0.0,0.5808,-0.03031722106431107,5
deepneo,e3,s100,H2-IEdB,0.6161211529066927,0.2659988203857642,0.3785560341107471,0.5946428571428571,0.16987775747194184,5
deepneo,e3,s100,HLA-DPB1~01:01,0.9264165442894333,0.9685819515706273,0.8409260445997255,0.7343619683069225,0.26536601055692505,5
deepneo,e3,s100,HLA-DPB1~02:01,0.9504386056101323,0.9836787393192953,0.932225063273399,0.8979705531237565,0.7268029217486154,5
deepneo,e3,s100,HLA-DPB1~04:01,0.942241574074074,0.9834346316312856,0.8555952043642954,0.7973002754820937,0.5869784472249968,5
deepneo,e3,s100,HLA-DPB1~04:02,0.9415005451031071,0.9689904557844518,0.9159692629903983,0.8826311263972485,0.723383480163772,5
deepneo,e3,s100,HLA-DPB1~05:01,0.8255500372002595,0.864380761056103,0.7783034296797254,0.6810920121334681,0.3619214316330493,5
deepneo,e3,s100,HLA-DQB1~02:01,0.8095188731318714,0.8668040832742241,0.769082630779996,0.6834972677595628,0.34540993614674725,5
deepneo,e3,s100,HLA-DQB1~03:01,0.761508711312303,0.909359216078643,0.6745013020306085,0.6066855881425418,0.3133841356280921,5
deepneo,e3,s100,HLA-DQB1~03:02,0.718976093558892,0.6375468078556745,0.6246104278323719,0.5528553459119496,0.2508315437361711,5
deepneo,e3,s100,HLA-DQB1~03:03,0.8413503295526782,0.8556996014677949,0.6419700723102598,0.7056847545219638,0.46986751128701554,5
deepneo,e3,s100,HLA-DQB1~04:02,0.6947306234976165,0.7669243197266629,0.7548036901787636,0.6411238825031929,0.20458943760617476,5
deepneo,e3,s100,HLA-DQB1~05:01,0.6375179046449764,0.5160970029957712,0.2673614317400791,0.6233752048061169,0.13908790208630367,5
deepneo,e3,s100,HLA-DQB1~05:02,0.7236490588949605,0.6217068432888768,0.5670849512633132,0.6970414201183432,0.3485211525956472,5
deepneo,e3,s100,HLA-DQB1~05:03,0.6954539824105042,0.6134389345987257,0.5662474571427989,0.5870967741935484,0.229297640229459,5
deepneo,e3,s100,HLA-DQB1~06:02,0.5221056439942113,0.3947519019924021,0.179033373545808,0.6137397634212921,0.03814283992310256,5
deepneo,e3,s100,HLA-DQB1~06:03,0.7985441069419628,0.5835370919500706,0.5768977258923786,0.7071428571428571,0.40182900311531233,5
deepneo,e3,s100,HLA-DRB1~01:01,0.7829374785107583,0.9107835111263862,0.8669242057481578,0.7781739701604579,0.2870409796301555,5
deepneo,e3,s100,HLA-DRB1~03:01,0.7320615361439061,0.721243905672457,0.1440895774788693,0.5330761812921889,0.15416442853304158,5
deepneo,e3,s100,HLA-DRB1~04:04,0.721638452649134,0.5771827896606591,0.5561514313349767,0.4348167749178093,0.16745723964418563,5
deepneo,e3,s100,HLA-DRB1~04:05,0.8263816442911827,0.8808368437931262,0.8140147465479342,0.7645751165292219,0.4943971082136079,5
deepneo,e3,s100,HLA-DRB1~07:01,0.6988975833723611,0.49452397849238017,0.5123989539077451,0.4322594200868469,0.18873852725848503,5
deepneo,e3,s100,HLA-DRB1~08:01,0.8047336196820734,0.9237283218746015,0.8057593794560702,0.7303116147308781,0.4024400139682955,5
deepneo,e3,s100,HLA-DRB1~08:02,0.7304167088570974,0.6599830442374431,0.5437134988586905,0.6539952718676123,0.2917132882380136,5
deepneo,e3,s100,HLA-DRB1~09:01,0.7798545205791815,0.7946095891014142,0.5411026645836288,0.6133286318758815,0.32508559273789084,5
deepneo,e3,s100,HLA-DRB1~11:01,0.8522947805510543,0.8608045275554528,0.7961477045829415,0.7467360659292994,0.5108123923787302,5
deepneo,e3,s100,HLA-DRB1~12:01,0.8059766801816272,0.7981599838267688,0.7514697801654783,0.690198436560433,0.42055677861891694,5
deepneo,e3,s100,HLA-DRB1~13:01,0.8281084732677089,0.898112322179586,0.8323291705846965,0.7744284504657071,0.48926305183621965,5
deepneo,e3,s100,HLA-DRB1~13:02,0.7346829160334171,0.6758908455454808,0.6967417124046261,0.6333772507685551,0.3343619275408404,5
deepneo,e3,s100,HLA-DRB1~14:54,0.9018244977792266,0.9654304024046485,0.8696669275600948,0.8159378036929057,0.5763221677052085,5
deepneo,e3,s100,HLA-DRB1~15:01,0.7362556642261504,0.5151861120853303,0.4596794757666435,0.7397136953955136,0.3020244489916427,5
deepneo,e3,s100,HLA-DRB1~16:02,0.7869502314814815,0.9242873390027553,0.8753068364536606,0.7871428571428571,0.24582478050329915,5
deepneo,e3,s100,HLA-DRB3~01:01,0.7222526384816204,0.6287983582144869,0.6268175434069416,0.6283485045513654,0.312445607986569,5
deepneo,e3,s100,HLA-DRB3~02:02,0.8076418969135132,0.8134932067381161,0.6765075747067361,0.7033526011560693,0.4344089273365174,5
deepneo,e3,s100,HLA-DRB3~03:01,0.7547761924481422,0.8446558438028848,0.8108006340761003,0.7184895833333333,0.3219794136864128,5
deepneo,e3,s100,HLA-DRB4~01:01,0.7458736240999752,0.7153319100464528,0.6997676071028234,0.6083674397453388,0.2977826610830475,5
deepneo,e3,s100,HLA-DRB5~01:01,0.8060715000387072,0.8775022536350191,0.8065260902295253,0.6890611541774333,0.2363035149100079,5
deepneo,e3,s128,H2-IAbB,0.6454670465220295,0.8246779857421336,0.8226139819171496,0.7190989226248775,0.1611671295594181,5
deepneo,e3,s128,H2-IAdB,0.5283192834562698,0.4642288295393615,0.032916887086345735,0.5871999999999999,0.04470674891091526,5
deepneo,e3,s128,H2-IEdB,0.6016609672691744,0.29344387078731365,0.35027906375290574,0.6053571428571429,0.12247947019237168,5
deepneo,e3,s128,HLA-DPB1~01:01,0.9354509044790067,0.9721672675767481,0.8418234855113413,0.7360300250208507,0.27454364282231325,5
deepneo,e3,s128,HLA-DPB1~02:01,0.9532127449451634,0.9847119795158485,0.9313222918623149,0.8981297254277756,0.7379868248896131,5
deepneo,e3,s128,HLA-DPB1~04:01,0.9440885185185186,0.9836611764754031,0.7907480708976138,0.7251239669421488,0.5157308937690537,5
deepneo,e3,s128,HLA-DPB1~04:02,0.9375855657724921,0.9680396649023016,0.9092630739912373,0.8735167669819432,0.7037696934861507,5
deepneo,e3,s128,HLA-DPB1~05:01,0.8335740560224503,0.8708503360360533,0.7898501877789589,0.705803842264914,0.41009358038222726,5
deepneo,e3,s128,HLA-DQB1~02:01,0.7987767131217864,0.855409893245495,0.7684658574010379,0.6867759562841529,0.35088431941736625,5
deepneo,e3,s128,HLA-DQB1~03:01,0.7656175754295019,0.9115421755499223,0.637558745438852,0.5795648060548723,0.30972729772579666,5
deepneo,e3,s128,HLA-DQB1~03:02,0.7149015962879891,0.6300694312419614,0.6203686482113,0.5454088050314465,0.2389438805347189,5
deepneo,e3,s128,HLA-DQB1~03:03,0.8337997256515776,0.8513084067961749,0.6526968951817911,0.7131782945736435,0.4842924916723188,5
deepneo,e3,s128,HLA-DQB1~04:02,0.7015617997365313,0.7710744268134343,0.7471407287625168,0.6469987228607919,0.22325272886851533,5
deepneo,e3,s128,HLA-DQB1~05:01,0.650232198914991,0.5338046046789298,0.2965682902687985,0.6293828509011469,0.16147945397613045,5
deepneo,e3,s128,HLA-DQB1~05:02,0.7230115361262902,0.5969561518022118,0.5798878916998242,0.7029585798816568,0.3526530146473816,5
deepneo,e3,s128,HLA-DQB1~05:03,0.7042239563978694,0.5806729321612617,0.5767211880949608,0.624731182795699,0.2700288973829219,5
deepneo,e3,s128,HLA-DQB1~06:02,0.5186091839051106,0.3833440887157707,0.25581488818004267,0.5898999090081893,0.019626503876693274,5
deepneo,e3,s128,HLA-DQB1~06:03,0.7918469988749917,0.5467007981508069,0.5648776153475235,0.7035714285714285,0.38660735478011643,5
deepneo,e3,s128,HLA-DRB1~01:01,0.7805091718087562,0.9113342859985156,0.8641631594343366,0.773557286290701,0.26823911220438007,5
deepneo,e3,s128,HLA-DRB1~03:01,0.7265764835851541,0.7088997884415754,0.1404715424285968,0.5309064609450338,0.14240866543123837,5
deepneo,e3,s128,HLA-DRB1~04:04,0.715139397122563,0.5709052932886716,0.5544022895898031,0.4292999759441905,0.16095250050942825,5
deepneo,e3,s128,HLA-DRB1~04:05,0.8143091499548026,0.8698949439237328,0.8152709234472983,0.7635711724632486,0.4874501431977694,5
deepneo,e3,s128,HLA-DRB1~07:01,0.7004890074772862,0.4973512363384821,0.5045217505315971,0.40023812858943825,0.16793098550752159,5
deepneo,e3,s128,HLA-DRB1~08:01,0.7926619215279009,0.9188494417218409,0.7826791149162544,0.7044759206798867,0.3745064166050315,5
deepneo,e3,s128,HLA-DRB1~08:02,0.7276462440873125,0.6572447406941376,0.5438162843905773,0.6526713947990543,0.28874485849720183,5
deepneo,e3,s128,HLA-DRB1~09:01,0.7792553744030201,0.7907269536985168,0.45283695709050853,0.5752468265162201,0.2846698347297793,5
deepneo,e3,s128,HLA-DRB1~11:01,0.8411497977913642,0.8504252102788357,0.7814104851960954,0.719843851659076,0.46682742781460085,5
deepneo,e3,s128,HLA-DRB1~12:01,0.8081639622275665,0.8029215426859079,0.747345626002152,0.6788935658448587,0.4061176746857302,5
deepneo,e3,s128,HLA-DRB1~13:01,0.8285884320916168,0.8957533626306662,0.8302505705848867,0.7759525825571549,0.5014601580570682,5
deepneo,e3,s128,HLA-DRB1~13:02,0.7425287632053834,0.6898359250944806,0.6964855669402263,0.62512077294686,0.3298490839545417,5
deepneo,e3,s128,HLA-DRB1~14:54,0.8943767572633552,0.9629016833427274,0.8557628445508417,0.7988338192419825,0.5470655767047512,5
deepneo,e3,s128,HLA-DRB1~15:01,0.7243143747963696,0.49736036655672666,0.4054742671527743,0.737883707201889,0.26895806741067757,5
deepneo,e3,s128,HLA-DRB1~16:02,0.7900462962962963,0.9248076815662998,0.8694020226578054,0.7785714285714286,0.21810656891868724,5
deepneo,e3,s128,HLA-DRB3~01:01,0.7108894038295323,0.6068542492584628,0.6186278061521756,0.6130039011703511,0.29065387134504733,5
deepneo,e3,s128,HLA-DRB3~02:02,0.7972399008907664,0.8030725666192332,0.545548538313889,0.642466281310212,0.36094035259761237,5
deepneo,e3,s128,HLA-DRB3~03:01,0.7595361969657042,0.8502931921144518,0.8105726135067461,0.7169270833333333,0.3164094096830516,5
deepneo,e3,s128,HLA-DRB4~01:01,0.7388360506496732,0.7107133435155304,0.6985645715979718,0.6110050022737609,0.29540263275962364,5
deepneo,e3,s128,HLA-DRB5~01:01,0.814925675073653,0.8830293286959037,0.8077780199261761,0.691358024691358,0.24716336208349743,5
deepneo,e3,s42,H2-IAbB,0.6108761151202683,0.8229724039275519,0.7994874070619367,0.6886385896180215,0.07997596427143455,5
deepneo,e3,s42,H2-IAdB,0.4788461538461538,0.3949264143223882,0.46049320636690394,0.44960000000000006,-0.06125395139681389,5
deepneo,e3,s42,H2-IEdB,0.6089887640449438,0.29049083776017226,0.3563825384434284,0.6535714285714286,0.15028326923609586,5
deepneo,e3,s42,HLA-DPB1~01:01,0.9283502436419464,0.9685501631096745,0.8385233122463747,0.7291909924937447,0.2434885300008137,5
deepneo,e3,s42,HLA-DPB1~02:01,0.9453019041183707,0.9815537853423747,0.9285563446869153,0.8925586947871069,0.7128202924534188,5
deepneo,e3,s42,HLA-DPB1~04:01,0.9397767592592594,0.9824001145498054,0.8186351725966091,0.7551515151515151,0.5426693906796978,5
deepneo,e3,s42,HLA-DPB1~04:02,0.9415870422182999,0.969765141458588,0.9160890436343887,0.8832330180567498,0.7265501455803847,5
deepneo,e3,s42,HLA-DPB1~05:01,0.8361801706851221,0.8737196998166145,0.7808365007358097,0.685015166835187,0.372520776433115,5
deepneo,e3,s42,HLA-DQB1~02:01,0.7902467502426379,0.8484936406310479,0.765341760106491,0.6860109289617486,0.34771513692132605,5
deepneo,e3,s42,HLA-DQB1~03:01,0.7546880564121279,0.9056816364427569,0.5896937909736047,0.5429202144433932,0.2908926959468131,5
deepneo,e3,s42,HLA-DQB1~03:02,0.7024057172324182,0.6155742131732804,0.6165490250912566,0.5239748427672956,0.2215740814025411,5
deepneo,e3,s42,HLA-DQB1~03:03,0.8257097929003981,0.8410676062838986,0.6013568625300353,0.6824289405684755,0.4338010044019354,5
deepneo,e3,s42,HLA-DQB1~04:02,0.6857122485841946,0.754369458782804,0.746759398025603,0.6439335887611749,0.2149161168809131,5
deepneo,e3,s42,HLA-DQB1~05:01,0.622806400255531,0.5132938527311772,0.2359424395067112,0.6258874931731294,0.1425784800770827,5
deepneo,e3,s42,HLA-DQB1~05:02,0.7238008500303582,0.5964865456876851,0.584359245320706,0.6745562130177515,0.3295976823636909,5
deepneo,e3,s42,HLA-DQB1~05:03,0.6842313885792147,0.5750532965825887,0.5573584185385003,0.5688172043010753,0.20139091292437442,5
deepneo,e3,s42,HLA-DQB1~06:02,0.5143698036378083,0.38676380300488444,0.2680280078894163,0.5801637852593267,0.011433904043426838,5
deepneo,e3,s42,HLA-DQB1~06:03,0.7918469988749918,0.563190494586199,0.5781878899508172,0.7485714285714286,0.41220436421681245,5
deepneo,e3,s42,HLA-DRB1~01:01,0.7734413490503701,0.9090441158548638,0.8612886046928722,0.7722623627662569,0.2809857759708262,5
deepneo,e3,s42,HLA-DRB1~03:01,0.7212263150846965,0.7018149097870823,0.2560609508270043,0.557473481195757,0.19231893127111876,5
deepneo,e3,s42,HLA-DRB1~04:04,0.714278065466417,0.5733054906534696,0.5540518658189698,0.4293801619757838,0.1589053852327495,5
deepneo,e3,s42,HLA-DRB1~04:05,0.8199574810003682,0.8730958691180719,0.8115367567703121,0.7630692004302617,0.49395432398832917,5
deepneo,e3,s42,HLA-DRB1~07:01,0.688969851165944,0.4817937799917883,0.5165775609762917,0.45243031236867914,0.19863757026381956,5
deepneo,e3,s42,HLA-DRB1~08:01,0.7916465535022237,0.9188592140614154,0.7771767300914971,0.6980169971671388,0.3650907996461591,5
deepneo,e3,s42,HLA-DRB1~08:02,0.7284985209240428,0.6556572752612984,0.5505723444806188,0.654468085106383,0.2926375771876276,5
deepneo,e3,s42,HLA-DRB1~09:01,0.7842614677155779,0.8005237558133225,0.5226960407162974,0.607475317348378,0.3250767861232081,5
deepneo,e3,s42,HLA-DRB1~11:01,0.8519081974306719,0.8579719485550639,0.7672656726325666,0.6841899804814574,0.42023883754482805,5
deepneo,e3,s42,HLA-DRB1~12:01,0.8076252449043968,0.8023497151983683,0.7542906522160054,0.695009019843656,0.42932537715798025,5
deepneo,e3,s42,HLA-DRB1~13:01,0.8257411696583672,0.8933259100405987,0.8330956386231225,0.7761219305673158,0.49363032971195653,5
deepneo,e3,s42,HLA-DRB1~13:02,0.7419021168852474,0.6833597279896347,0.7032314654004038,0.6515590689503733,0.35702668194830334,5
deepneo,e3,s42,HLA-DRB1~14:54,0.8947180229004523,0.9630294954975819,0.8607146354358726,0.8050534499514092,0.5603524995429148,5
deepneo,e3,s42,HLA-DRB1~15:01,0.726963435607423,0.5044926915382166,0.4244398123304121,0.739241440377804,0.2806672323257549,5
deepneo,e3,s42,HLA-DRB1~16:02,0.765162037037037,0.9131301801049739,0.8686304574263369,0.7757142857142857,0.18858167638586157,5
deepneo,e3,s42,HLA-DRB3~01:01,0.699923244974468,0.5892659171263701,0.6166395223763579,0.5783485045513654,0.27047487601419506,5
deepneo,e3,s42,HLA-DRB3~02:02,0.7983861943748233,0.8015145679679252,0.5943443539973894,0.6619653179190752,0.38089787996424684,5
deepneo,e3,s42,HLA-DRB3~03:01,0.7429326506795165,0.8280404206776286,0.8023555925407289,0.71953125,0.339060424939795,5
deepneo,e3,s42,HLA-DRB4~01:01,0.7374805925680709,0.7063773597422628,0.6990122648030518,0.6089131423374261,0.29518767474040086,5
deepneo,e3,s42,HLA-DRB5~01:01,0.8105394673611548,0.879617793840336,0.806081316776952,0.6883720930232557,0.2323882748183177,5
esm3_small,e5,s100,H2-IAbB_H2-IAbA,0.6793554249215362,0.8738720687570632,0.7112439056545952,0.6226248775710088,0.21660408176676071,5
esm3_small,e5,s100,H2-IAdB_H2-IAdA,0.6120653319283457,0.5093487459096118,0.5731088624134303,0.5608,0.16715980230184033,5
esm3_small,e5,s100,H2-IEdB_H2-IEdA,0.5321934538348803,0.2019899614107446,0.3329885658566602,0.5196428571428571,0.07571457683491786,5
esm3_small,e5,s100,HLA-DPB1~01:01_HLA-DPA1~02:01,0.9645358417900021,0.984830096777511,0.9174636597477355,0.8894625476089717,0.7579542654412609,5
esm3_small,e5,s100,HLA-DPB1~02:01_HLA-DPA1~01:03,0.9457191124931057,0.9819878552321839,0.8981528398499062,0.8283094098883572,0.4587240140852746,5
esm3_small,e5,s100,HLA-DPB1~04:01_HLA-DPA1~01:03,0.9717951717734448,0.9919750531061924,0.9553637391095547,0.9299282164549971,0.7943050661058009,5
esm3_small,e5,s100,HLA-DPB1~04:02_HLA-DPA1~03:01,0.8450553417415015,0.6351637634015604,0.6282065974738659,0.7854508196721312,0.4899748596750201,5
esm3_small,e5,s100,HLA-DPB1~05:01_HLA-DPA1~02:01,0.828453689167975,0.5696711287062509,0.5421097209718899,0.7469262295081968,0.4177483221703676,5
esm3_small,e5,s100,HLA-DPB1~05:01_HLA-DPA1~02:02,0.8536031713851946,0.9221364925489823,0.8203798185097252,0.7717670783967734,0.5190509475098332,5
esm3_small,e5,s100,HLA-DQB1~02:01_HLA-DQA1~05:01,0.8445487141550645,0.898933468016135,0.7829349335841047,0.718640350877193,0.41716579715251545,5
esm3_small,e5,s100,HLA-DQB1~03:01_HLA-DQA1~02:01,0.7651569142285573,0.7715561894311365,0.7272399030098978,0.6754189944134078,0.3634280380619256,5
