model,lr,seed,fold,dir,kind,group,root,rel,path,val_auc,val_loss,test_path,serotype,roc_auc,pr_auc,f1,accuracy,mcc
esm3_large,e5,s128,4,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s128/pred-esm3_large_fold4.csv,250524/0_bulk/plots/e5_s128/pred-esm3_large_fold4.csv,-0.07085,0.3593,dataset/full/test.csv,DQ,0.8942250508932044,0.9148403560219388,0.8061960922372822,0.8060936949630152,0.6152439016892882
esm3_large,e5,s128,4,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s128/pred-esm3_large_fold4.csv,250524/0_bulk/plots/e5_s128/pred-esm3_large_fold4.csv,-0.07085,0.3593,dataset/full/test.csv,H2,0.8956757309343693,0.9572558775412972,0.8794117647058823,0.8227027027027027,0.5506385869089201
esm3_large,e5,s42,0,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold0.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold0.csv,0.07596,0.33918,dataset/full/test.csv,DR,0.913705902988632,0.9259132117734706,0.8391446626043783,0.8301004141712106,0.6591701324036124
esm3_large,e5,s42,0,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold0.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold0.csv,0.07596,0.33918,dataset/full/test.csv,DP,0.9869250587017606,0.9971356783564888,0.9728069518315978,0.955666829506595,0.8528986906826558
esm3_large,e5,s42,0,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold0.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold0.csv,0.07596,0.33918,dataset/full/test.csv,DQ,0.9000537772354473,0.917990958413688,0.818815331010453,0.7985206058471293,0.5994788076068126
esm3_large,e5,s42,0,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold0.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold0.csv,0.07596,0.33918,dataset/full/test.csv,H2,0.903172493695904,0.959951293896202,0.8839285714285714,0.8313513513513513,0.5781123313944997
esm3_large,e5,s42,1,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold1.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold1.csv,54.83508,0.36818,dataset/full/test.csv,DR,0.9019000519194548,0.9155899467000348,0.8269828151272478,0.8191055093709961,0.6378803969868767
esm3_large,e5,s42,1,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold1.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold1.csv,54.83508,0.36818,dataset/full/test.csv,DP,0.981767368704068,0.9958523450981104,0.9655855032739454,0.9447972642892036,0.8295649383592575
esm3_large,e5,s42,1,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold1.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold1.csv,54.83508,0.36818,dataset/full/test.csv,DQ,0.8891584794990138,0.908081151299996,0.7950332913442505,0.7994011976047904,0.6054798719038287
esm3_large,e5,s42,1,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold1.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold1.csv,54.83508,0.36818,dataset/full/test.csv,H2,0.8730320997750971,0.9405973604789992,0.8703563305534496,0.8151351351351351,0.5483863784441083
esm3_large,e5,s42,2,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold2.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold2.csv,-0.72338,0.34935,dataset/full/test.csv,DR,0.9107515946042952,0.9242395024898444,0.8333381398702235,0.8278060844432525,0.656565085468416
esm3_large,e5,s42,2,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold2.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold2.csv,-0.72338,0.34935,dataset/full/test.csv,DP,0.9868027933704976,0.997063973225555,0.9712316451902908,0.9531021006350756,0.8444296042446209
esm3_large,e5,s42,2,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold2.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold2.csv,-0.72338,0.34935,dataset/full/test.csv,DQ,0.901093271555398,0.919858590688506,0.8185443668993021,0.8076787601268052,0.6143815436365776
esm3_large,e5,s42,2,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold2.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold2.csv,-0.72338,0.34935,dataset/full/test.csv,H2,0.8940741497989506,0.9527771525324304,0.8830022075055187,0.8281081081081081,0.5648939768049255
esm3_large,e5,s42,3,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold3.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold3.csv,-0.15643,0.35837,dataset/full/test.csv,DR,0.9054446034845024,0.918511283904468,0.8350890846929983,0.8232174249873365,0.6447746019559488
esm3_large,e5,s42,3,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold3.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold3.csv,-0.15643,0.35837,dataset/full/test.csv,DP,0.9852285403237718,0.9967069965603388,0.9693854748603352,0.9498045920859794,0.8304092361452596
esm3_large,e5,s42,3,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold3.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold3.csv,-0.15643,0.35837,dataset/full/test.csv,DQ,0.8901532216119348,0.9088963718088576,0.8160613128957014,0.8055653399084185,0.6101354004604607
esm3_large,e5,s42,3,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold3.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold3.csv,-0.15643,0.35837,dataset/full/test.csv,H2,0.8926770258297554,0.9537080974119004,0.8801775147928994,0.8248648648648649,0.5588705136473264
esm3_large,e5,s42,4,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold4.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold4.csv,-0.41699,0.34608,dataset/full/test.csv,DR,0.9118010025583853,0.9247468327517244,0.8409265561532551,0.8272995441137034,0.6530213153235772
esm3_large,e5,s42,4,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold4.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold4.csv,-0.41699,0.34608,dataset/full/test.csv,DP,0.9847266664660363,0.9965790521567386,0.969769890209054,0.9509037616023448,0.8394568758022828
esm3_large,e5,s42,4,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold4.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold4.csv,-0.41699,0.34608,dataset/full/test.csv,DQ,0.8912513910477684,0.9125233198225148,0.8058455114822547,0.8034519196900317,0.6084609760417443
esm3_large,e5,s42,4,plots,plots,,250524/0_bulk,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold4.csv,250524/0_bulk/plots/e5_s42/pred-esm3_large_fold4.csv,-0.41699,0.34608,dataset/full/test.csv,H2,0.8624684795202071,0.941323791822064,0.8466353677621283,0.7881081081081082,0.5069567173572729
esm3_medium,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold0.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold0.csv,0.0204,0.37206,dataset/full/test.csv,DR,0.9060062978094856,0.9194918098887528,0.8295405998120248,0.8216680075087155,0.6429619718398374
esm3_medium,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold0.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold0.csv,0.0204,0.37206,dataset/full/test.csv,DP,0.985910186926906,0.9968788822040002,0.9715140186915888,0.9534684904738642,0.8445688716030193
esm3_medium,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold0.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold0.csv,0.0204,0.37206,dataset/full/test.csv,DQ,0.8877119887184658,0.9077472545026212,0.8071643789755608,0.7971116590348715,0.59322262259488
esm3_medium,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold0.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold0.csv,0.0204,0.37206,dataset/full/test.csv,H2,0.873696585565324,0.9428769991325496,0.8675595238095238,0.8075675675675675,0.5181446180269222
esm3_medium,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold1.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold1.csv,-2.01229,0.39191,dataset/full/test.csv,DR,0.8932064539029432,0.9072266340957302,0.8210663863875238,0.8123119096570424,0.623982190830799
esm3_medium,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold1.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold1.csv,-2.01229,0.39191,dataset/full/test.csv,DP,0.9755677913587312,0.9944129359554938,0.9611470173092638,0.9361260381045432,0.7824525197456655
esm3_medium,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold1.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold1.csv,-2.01229,0.39191,dataset/full/test.csv,DQ,0.8724586961991454,0.8930489619505484,0.7621212121212121,0.7787953504755195,0.5761110558842573
esm3_medium,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold1.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold1.csv,-2.01229,0.39191,dataset/full/test.csv,H2,0.8427554010768077,0.9315359067896852,0.836078431372549,0.774054054054054,0.475993205647495
esm3_medium,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold2.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold2.csv,-0.44692,0.36954,dataset/full/test.csv,DR,0.9077468689799558,0.9220237517979996,0.8346090223455855,0.8242305056464349,0.6470737455492933
esm3_medium,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold2.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold2.csv,-0.44692,0.36954,dataset/full/test.csv,DP,0.9852608199603764,0.9967335760946672,0.967176909603229,0.947361993160723,0.8378644661450442
esm3_medium,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold2.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold2.csv,-0.44692,0.36954,dataset/full/test.csv,DQ,0.8940420640911275,0.9138672390851472,0.805609799396414,0.8071504050722085,0.6186463004713928
esm3_medium,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold2.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold2.csv,-0.44692,0.36954,dataset/full/test.csv,H2,0.8684034167064222,0.939617158673443,0.8750946252838758,0.8216216216216217,0.5633127100058988
esm3_medium,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold3.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold3.csv,-0.17188,0.37303,dataset/full/test.csv,DR,0.9124465806473856,0.9245819111046676,0.8387827959426531,0.8304579720508924,0.6601726345723794
esm3_medium,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold3.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold3.csv,-0.17188,0.37303,dataset/full/test.csv,DP,0.986331411354109,0.9969147174453868,0.9720503838413952,0.9542012701514412,0.8455477544055888
esm3_medium,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold3.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold3.csv,-0.17188,0.37303,dataset/full/test.csv,DQ,0.8961168261336976,0.9143014155413104,0.8156016019502003,0.8134906657273688,0.628661797434558
esm3_medium,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold3.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold3.csv,-0.17188,0.37303,dataset/full/test.csv,H2,0.8696074422408505,0.9455092899685644,0.8605877920120573,0.8,0.5072838836017963
esm3_medium,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold4.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold4.csv,0.14386,0.37788,dataset/full/test.csv,DR,0.9043047079385574,0.9176850093384674,0.8363823896639705,0.8203867584398558,0.6394965674933789
esm3_medium,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold4.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold4.csv,0.14386,0.37788,dataset/full/test.csv,DP,0.9852099671174792,0.9966954701557024,0.9704553868937432,0.9512701514411334,0.8330875082334599
esm3_medium,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold4.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold4.csv,0.14386,0.37788,dataset/full/test.csv,DQ,0.8839000951730269,0.9025309616165272,0.8021283671433322,0.7904191616766467,0.57972996940468
esm3_medium,e5,s100,4,plots,plots,,250513/1_bulk,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold4.csv,250513/1_bulk/3/plots/e5_s100/pred-esm3_medium_fold4.csv,0.14386,0.37788,dataset/full/test.csv,H2,0.8943354006224584,0.9536119775184386,0.8868458274398868,0.827027027027027,0.5521588866640941
esm3_medium,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold0.csv,-3.85931,0.35334,dataset/full/test.csv,DR,0.9023887761748464,0.9171713425991496,0.8272750345449931,0.8174964989124281,0.6338590816830806
esm3_medium,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold0.csv,-3.85931,0.35334,dataset/full/test.csv,DP,0.9841248747177642,0.996462651916205,0.9658269274678438,0.9451636541279922,0.8303796329610138
esm3_medium,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold0.csv,-3.85931,0.35334,dataset/full/test.csv,DQ,0.8756098731324655,0.8987791121453116,0.7670064874884152,0.7786192321239873,0.5700303481194853
esm3_medium,e5,s128,0,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold0.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold0.csv,-3.85931,0.35334,dataset/full/test.csv,H2,0.8756048524500784,0.9489340137923338,0.8250211327134404,0.7762162162162162,0.5504655534128206
esm3_medium,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold1.csv,-1.89184,0.38324,dataset/full/test.csv,DR,0.8928408620725623,0.9079828866787522,0.8166714082503557,0.8079914186108876,0.6154463036407307
esm3_medium,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold1.csv,-1.89184,0.38324,dataset/full/test.csv,DP,0.979576127649376,0.995269764570358,0.9662802950474184,0.945285784074255,0.8216991855053709
esm3_medium,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold1.csv,-1.89184,0.38324,dataset/full/test.csv,DQ,0.8757133004553785,0.8959118020185581,0.7902693310165074,0.7874251497005988,0.5762358283246591
esm3_medium,e5,s128,1,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold1.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold1.csv,-1.89184,0.38324,dataset/full/test.csv,H2,0.8613382857402485,0.9362364003883328,0.8676140613313388,0.8086486486486486,0.5239604239506112
esm3_medium,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold2.csv,-2.45653,0.37225,dataset/full/test.csv,DR,0.8995015808619167,0.9136200136877424,0.82066763425254,0.8159172849438336,0.6335843548086941
esm3_medium,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold2.csv,-2.45653,0.37225,dataset/full/test.csv,DP,0.980835927374592,0.9956244169949136,0.9649453448925744,0.943209574987787,0.8161223337586702
esm3_medium,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold2.csv,-2.45653,0.37225,dataset/full/test.csv,DQ,0.8753036934493708,0.897131529078677,0.7726343186465886,0.7846072560760832,0.5828864674504352
esm3_medium,e5,s128,2,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold2.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold2.csv,-2.45653,0.37225,dataset/full/test.csv,H2,0.8763431699947749,0.9469459196392792,0.8455941794664511,0.7935135135135135,0.5472178360649704
esm3_medium,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold3.csv,-0.14703,0.3797,dataset/full/test.csv,DR,0.898081524381204,0.9114428165103384,0.8239615067050081,0.8157683024939663,0.6311045244867464
esm3_medium,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold3.csv,-0.14703,0.3797,dataset/full/test.csv,DP,0.9806110624599048,0.995591288032113,0.9648914013686404,0.9423546653639472,0.8044093297190601
esm3_medium,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold3.csv,-0.14703,0.3797,dataset/full/test.csv,DQ,0.8802028170022586,0.8995749364654729,0.800675105485232,0.7920042268404368,0.5832201999891347
esm3_medium,e5,s128,3,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold3.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold3.csv,-0.14703,0.3797,dataset/full/test.csv,H2,0.8831470501374405,0.9508132083055332,0.8725341426403642,0.8183783783783783,0.5567857902851483
esm3_medium,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold4.csv,-0.74831,0.37993,dataset/full/test.csv,DR,0.8973478007866587,0.9124698537565284,0.8266038520160731,0.8135633622359286,0.6253128404181997
esm3_medium,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold4.csv,-0.74831,0.37993,dataset/full/test.csv,DP,0.98247533562628,0.9960484218083973,0.9669402816477144,0.9463849535906204,0.8256704083913452
esm3_medium,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold4.csv,-0.74831,0.37993,dataset/full/test.csv,DQ,0.8725092910554261,0.8949104365751348,0.7860596965149241,0.7740401549841494,0.5468790307975725
esm3_medium,e5,s128,4,plots,plots,,250513/1_bulk,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold4.csv,250513/1_bulk/4/plots/e5_s128/pred-esm3_medium_fold4.csv,-0.74831,0.37993,dataset/full/test.csv,H2,0.8790011131556827,0.9447714305419808,0.8735806207418623,0.8194594594594594,0.5580174491701896
esm3_medium,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold0.csv,-0.64043,0.359,dataset/full/test.csv,DR,0.904509554935014,0.9183555650412242,0.8336404757915898,0.8224725127379995,0.6433896635999695
esm3_medium,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold0.csv,-0.64043,0.359,dataset/full/test.csv,DP,0.985299555524302,0.9967043102157088,0.9669427768067482,0.9468734733756716,0.8344592124229538
esm3_medium,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold0.csv,-0.64043,0.359,dataset/full/test.csv,DQ,0.8822242493314518,0.9006259458899989,0.804045945482599,0.7986967241986614,0.597540992507495
esm3_medium,e5,s42,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold0.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold0.csv,-0.64043,0.359,dataset/full/test.csv,H2,0.8767180081328517,0.94297620285619,0.8744326777609682,0.8205405405405405,0.56020498942499
esm3_medium,e5,s42,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold1.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold1.csv,-0.53248,0.38279,dataset/full/test.csv,DR,0.9040257305238126,0.91855970977877,0.8276610944420631,0.8202973689699353,0.6405191866276104
esm3_medium,e5,s42,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold1.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold1.csv,-0.53248,0.38279,dataset/full/test.csv,DP,0.9808289748374772,0.995636342970007,0.9655640117549544,0.9441866145578895,0.818954045207353
esm3_medium,e5,s42,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold1.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold1.csv,-0.53248,0.38279,dataset/full/test.csv,DQ,0.8868035189157634,0.9065187661841876,0.7871205151793929,0.7962310672772103,0.6038444704961303
esm3_medium,e5,s42,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold1.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold1.csv,-0.53248,0.38279,dataset/full/test.csv,H2,0.8682159976373838,0.9395738056360168,0.8618012422360248,0.8075675675675675,0.5467058009340077
esm3_medium,e5,s42,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold2.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold2.csv,15.84138,0.37355,dataset/full/test.csv,DR,0.9030363630395482,0.917775071886054,0.824828064497486,0.8193736777807574,0.6399141760256856
esm3_medium,e5,s42,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold2.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold2.csv,15.84138,0.37355,dataset/full/test.csv,DP,0.9823111564284102,0.9959719753954032,0.963013803096164,0.9407669760625306,0.818359970263012
esm3_medium,e5,s42,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold2.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold2.csv,15.84138,0.37355,dataset/full/test.csv,DQ,0.8798227961775649,0.9000623396043139,0.7755326965466569,0.7847833744276154,0.580351423650587
esm3_medium,e5,s42,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold2.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold2.csv,15.84138,0.37355,dataset/full/test.csv,H2,0.8579193075717303,0.9373649549434094,0.8333333333333334,0.7772972972972974,0.5109955666883191
esm3_medium,e5,s42,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold3.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold3.csv,-0.60713,0.36846,dataset/full/test.csv,DR,0.9033683938782014,0.9168739002363456,0.8280396174863388,0.8199696075802271,0.6394953387389091
esm3_medium,e5,s42,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold3.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold3.csv,-0.60713,0.36846,dataset/full/test.csv,DP,0.9849452740973198,0.9965307349913028,0.9699242481062028,0.9510258915486076,0.8382071731332248
esm3_medium,e5,s42,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold3.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold3.csv,-0.60713,0.36846,dataset/full/test.csv,DQ,0.8824814502101862,0.901951350824596,0.8039583688790308,0.7976400140894682,0.5950816877907487
esm3_medium,e5,s42,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold3.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold3.csv,-0.60713,0.36846,dataset/full/test.csv,H2,0.8672334673663644,0.94371791906638,0.8664206642066421,0.8043243243243243,0.5052369664437212
esm3_medium,e5,s42,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold4.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold4.csv,-0.22893,0.36386,dataset/full/test.csv,DR,0.909238708445418,0.9228333667828535,0.8392778023925564,0.8270611721939155,0.6524625102527344
esm3_medium,e5,s42,4,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold4.csv,250513/1_bulk/2/plots/e5_s42/pred-esm3_medium_fold4.csv,-0.22893,0.36386,dataset/full/test.csv,DP,0.9865189312122932,0.9969574699803352,0.9717471558803586,0.9542012701514412,0.8514581213698675
