model,lr,seed,fold,dir,kind,group,root,rel,path,src_path,file_path,val_auc,val_loss,test_path,stratum,roc_auc,pr_auc,f1,accuracy,mcc
blosum,e3,s128,3,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,,,dataset/full/test.csv,Overall,0.8829308722230226,0.9170749377510222,0.8271039647889824,0.7985191925876902,0.5857239793766945
blosum,e3,s128,3,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,,,dataset/full/test.csv,No 9-mer overlap,0.807754509756138,0.9931941576903096,0.940935192780968,0.8898240244835501,0.1851424875806349
blosum,e3,s128,3,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,,,dataset/full/test.csv,>=1 9-mer overlap,0.8752093163880875,0.8960635007020308,0.8032793921964202,0.7874501437714497,0.5723756040981363
blosum,e3,s128,3,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,,,dataset/full/test.csv,Exact 15-mer match,0.8615274385755867,0.861290936548805,0.7664356407404238,0.7734465777679411,0.546974814871315
blosum,e3,s128,3,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold3.csv,,,dataset/full/test.csv,"9-mer overlap, not exact",0.8907047344337018,0.9757360962064898,0.915286568975982,0.8599885353969619,0.51299963099461
blosum,e3,s128,4,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,,,dataset/full/test.csv,Overall,0.8794777423719569,0.9133064368290296,0.8220064724919094,0.7963889808074123,0.584758049797662
blosum,e3,s128,4,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,,,dataset/full/test.csv,No 9-mer overlap,0.7767442246874878,0.9911470202266645,0.926961038961039,0.8655317521040551,0.1575343526931886
blosum,e3,s128,4,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,,,dataset/full/test.csv,>=1 9-mer overlap,0.8729777239989419,0.8927439331165397,0.7998949349910257,0.7880066784157314,0.574629462925174
blosum,e3,s128,4,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,,,dataset/full/test.csv,Exact 15-mer match,0.8602833441263951,0.8580929885695359,0.764294049008168,0.776462125823051,0.5517523175200769
blosum,e3,s128,4,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s128/pred-blosum_fold4.csv,,,dataset/full/test.csv,"9-mer overlap, not exact",0.8791507160704852,0.972414667753696,0.9068911099421356,0.8478073946689596,0.4944931627740826
blosum,e3,s42,0,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,,,dataset/full/test.csv,Overall,0.8812915677656548,0.9150286291526122,0.8263080614547148,0.7993878226340172,0.5890050161741244
blosum,e3,s42,0,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,,,dataset/full/test.csv,No 9-mer overlap,0.7672428594373951,0.9904818055498916,0.940028753337441,0.8882938026013772,0.1929989581805659
blosum,e3,s42,0,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,,,dataset/full/test.csv,>=1 9-mer overlap,0.8730458402401006,0.8933655870947566,0.8022902750065065,0.7886095909470364,0.575187278184623
blosum,e3,s42,0,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,,,dataset/full/test.csv,Exact 15-mer match,0.8582259197934519,0.8567001423955282,0.7632149359845091,0.7733359154539922,0.5458818361654085
blosum,e3,s42,0,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold0.csv,,,dataset/full/test.csv,"9-mer overlap, not exact",0.8922382173316953,0.9752365789195504,0.91978795515773,0.8677271424476928,0.5443667943279117
blosum,e3,s42,1,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,,,dataset/full/test.csv,Overall,0.8672409644450589,0.9035520922174906,0.8129961828641064,0.7841867968232958,0.55800823727531
blosum,e3,s42,1,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,,,dataset/full/test.csv,No 9-mer overlap,0.7492509124744535,0.9893331271901892,0.9289855072463769,0.8687834736036726,0.1324445787310825
blosum,e3,s42,1,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,,,dataset/full/test.csv,>=1 9-mer overlap,0.859370247177226,0.8807435678223994,0.7887128584122581,0.7739309897041091,0.5456438572657446
blosum,e3,s42,1,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,,,dataset/full/test.csv,Exact 15-mer match,0.8446315396240633,0.8423282462924196,0.7493583273251622,0.7595584573673435,0.5183961432045727
blosum,e3,s42,1,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold1.csv,,,dataset/full/test.csv,"9-mer overlap, not exact",0.8615041634765475,0.9666042560489502,0.9077271934414792,0.8483806248208656,0.4851296939698067
blosum,e3,s42,2,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,,,dataset/full/test.csv,Overall,0.867860768091254,0.904799349139478,0.8174621205501477,0.7839799801455989,0.553609992933822
blosum,e3,s42,2,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,,,dataset/full/test.csv,No 9-mer overlap,0.7436029863807303,0.9900150201561514,0.9356593124679324,0.8800688599846977,0.1002965018279209
blosum,e3,s42,2,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,,,dataset/full/test.csv,>=1 9-mer overlap,0.860319594868921,0.8820798116057545,0.793200775128486,0.7723309526017995,0.5416730287762344
blosum,e3,s42,2,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,,,dataset/full/test.csv,Exact 15-mer match,0.8456098731058582,0.8439341853050648,0.7539269942422718,0.7564322469982847,0.5149590290136915
blosum,e3,s42,2,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold2.csv,,,dataset/full/test.csv,"9-mer overlap, not exact",0.8600153422478618,0.9670511200284562,0.9133185159856386,0.8546861564918314,0.4645348806730178
blosum,e3,s42,3,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,,,dataset/full/test.csv,Overall,0.8555397360414778,0.8946457949278824,0.8094563144172048,0.7747973196558571,0.5347671831906856
blosum,e3,s42,3,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,,,dataset/full/test.csv,No 9-mer overlap,0.7196951864549468,0.9881805554955478,0.933703932468602,0.8768171384850804,0.1207314291460623
blosum,e3,s42,3,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,,,dataset/full/test.csv,>=1 9-mer overlap,0.8474377379642624,0.8703242162845914,0.7840111314907343,0.7624292737222892,0.5216401573528896
blosum,e3,s42,3,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,,,dataset/full/test.csv,Exact 15-mer match,0.832125313267873,0.8300602697572823,0.7429641429809116,0.745559674652797,0.4931909929550513
blosum,e3,s42,3,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold3.csv,,,dataset/full/test.csv,"9-mer overlap, not exact",0.8459406845550749,0.963218546820484,0.9100583590799862,0.8498137002006305,0.4552090274640064
blosum,e3,s42,4,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,,,dataset/full/test.csv,Overall,0.8680130766968421,0.9054434398140188,0.8181087503494548,0.784703838517538,0.5550858614191667
blosum,e3,s42,4,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,,,dataset/full/test.csv,No 9-mer overlap,0.7478773545717878,0.990259044321872,0.9383779349943608,0.8850420811017597,0.1359658855299127
blosum,e3,s42,4,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,,,dataset/full/test.csv,>=1 9-mer overlap,0.8604305349667243,0.8830524504747672,0.7934033993976284,0.7725396530934051,0.5420959020685359
blosum,e3,s42,4,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,,,dataset/full/test.csv,Exact 15-mer match,0.8456176488112361,0.8451105668308756,0.7548675034867504,0.7568748962540807,0.516096988221449
blosum,e3,s42,4,plots,plots,,260905/9_blosum_rerun/1_bulk,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,260905/9_blosum_rerun/1_bulk/plots/e3_s42/pred-blosum_fold4.csv,,,dataset/full/test.csv,"9-mer overlap, not exact",0.859418270628943,0.96626417728236,0.9122022529882192,0.853683003725996,0.4734498710607699
boltz,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,-0.27151,0.41639,dataset/full/test.csv,Overall,0.8993058936644336,0.9310632181402378,0.8417996586490243,0.8140511250827267,0.6165630955977608
boltz,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,-0.27151,0.41639,dataset/full/test.csv,No 9-mer overlap,0.872419732710063,0.9957556153109748,0.9464103088566168,0.899770466717674,0.2422227575896119
boltz,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,-0.27151,0.41639,dataset/full/test.csv,>=1 9-mer overlap,0.8916420710859596,0.912465360236582,0.8200616300074381,0.8036592152861516,0.6048986362340977
boltz,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,-0.27151,0.41639,dataset/full/test.csv,Exact 15-mer match,0.8812919422246187,0.8844674426451827,0.7891794713334644,0.7923698334532175,0.5863386825368954
boltz,e5,s100,0,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold0.csv,-0.27151,0.41639,dataset/full/test.csv,"9-mer overlap, not exact",0.9009712800242152,0.9785809955342591,0.9160265363128492,0.8621381484666093,0.5339254353944177
boltz,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,-1.32701,0.43415,dataset/full/test.csv,Overall,0.9011232579509902,0.9307358462282193,0.843463160506078,0.8172981469225679,0.624124301097192
boltz,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,-1.32701,0.43415,dataset/full/test.csv,No 9-mer overlap,0.8289726562283652,0.99395288020817,0.9548074006672732,0.9144988523335884,0.2050113398007483
boltz,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,-1.32701,0.43415,dataset/full/test.csv,>=1 9-mer overlap,0.8925218309560052,0.9112213143037856,0.81980104419569,0.8055143307670902,0.6087739583731787
boltz,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,-1.32701,0.43415,dataset/full/test.csv,Exact 15-mer match,0.8803488648465893,0.8812623016105345,0.7846722650540254,0.7921485088253195,0.5840671058165957
boltz,e5,s100,1,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold1.csv,-1.32701,0.43415,dataset/full/test.csv,"9-mer overlap, not exact",0.895772869445483,0.976288138098619,0.9249914177823548,0.8747492118085411,0.5456641943535824
boltz,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,-0.70524,0.41411,dataset/full/test.csv,Overall,0.8963615488666312,0.9279734152471728,0.8397534396580653,0.8123552283256121,0.6135194638918003
boltz,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,-0.70524,0.41411,dataset/full/test.csv,No 9-mer overlap,0.8599822489795241,0.995383129619164,0.950559511698881,0.9070390206579954,0.2308172128958655
boltz,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,-0.70524,0.41411,dataset/full/test.csv,>=1 9-mer overlap,0.887649590019512,0.9077819288682728,0.816473957554126,0.8008765420647436,0.5993210879367216
boltz,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,-0.70524,0.41411,dataset/full/test.csv,Exact 15-mer match,0.8749144093219623,0.8761901196076901,0.7821863728024084,0.7878326785813091,0.5761356884187891
boltz,e5,s100,2,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold2.csv,-0.70524,0.41411,dataset/full/test.csv,"9-mer overlap, not exact",0.8979384410851747,0.9774961410864716,0.9207253886010364,0.8684436801375752,0.5346702732097111
boltz,e5,s100,3,plots,plots,,250513/1_bulk,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold3.csv,/home/hwjang/project/250513/1_bulk/2/plots/e5_s100/pred-boltz_fold3.csv,250513/1_bulk/2/plots/e5_s100/pred-boltz_fold3.csv,-13.70613,0.42252,dataset/full/test.csv,Overall,0.8982239933930356,0.9285570026661076,0.8357300380921137,0.8135961283917935,0.6216297585136107
