model,lr,seed,fold,dir,kind,group,root,rel,path,src_path,file_path,val_auc,val_loss,test_path,serotype,roc_auc,pr_auc,f1,accuracy,mcc
chai,e5,s128,3,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,0.15465,0.16336,dataset/ms_ql/test.csv,DR,0.9782618524563882,0.946851961162252,0.8800747585920465,0.9441300246698592,0.8441678343352603
chai,e5,s128,3,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,0.15465,0.16336,dataset/ms_ql/test.csv,DP,0.9937562883627336,0.998176957209766,0.9827878787878788,0.972301690507152,0.9120835629348
chai,e5,s128,3,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,0.15465,0.16336,dataset/ms_ql/test.csv,DQ,0.9891773915836994,0.9836955800817676,0.92991452991453,0.9525353090993286,0.8958752693831515
chai,e5,s128,3,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold3.csv,0.15465,0.16336,dataset/ms_ql/test.csv,H2,0.911462205700124,0.9511842932821696,0.8838526912181303,0.8477722772277227,0.66391158383678
chai,e5,s128,4,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,-0.47707,0.16269,dataset/ms_ql/test.csv,DR,0.979054025539037,0.9489075492848308,0.8835868376578189,0.9433560683016496,0.8464088352584228
chai,e5,s128,4,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,-0.47707,0.16269,dataset/ms_ql/test.csv,DP,0.9960505042171895,0.9990263685943704,0.9875761266747868,0.9801040312093628,0.937671126823563
chai,e5,s128,4,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,-0.47707,0.16269,dataset/ms_ql/test.csv,DQ,0.9894955930853288,0.9841224037372532,0.9320450885668276,0.9511460986339432,0.8943251857944077
chai,e5,s128,4,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,260829/ms/plots_ql/e5_s128/pred-chai_fold4.csv,-0.47707,0.16269,dataset/ms_ql/test.csv,H2,0.9292441140024784,0.9617454420286364,0.9001848428835489,0.8663366336633663,0.6980547554703744
chai,e5,s42,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,0.00067,0.13759,dataset/ms_ql/test.csv,DR,0.9818627895001892,0.9556299014694908,0.89711597463694,0.9513374933488123,0.8653335662190716
chai,e5,s42,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,0.00067,0.13759,dataset/ms_ql/test.csv,DP,0.997306688394032,0.9993264322841018,0.98906262658997,0.982444733420026,0.9446290867847016
chai,e5,s42,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,0.00067,0.13759,dataset/ms_ql/test.csv,DQ,0.9919552554676646,0.98743944791506,0.9352148813341886,0.9532299143320212,0.8992381337956094
chai,e5,s42,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold0.csv,0.00067,0.13759,dataset/ms_ql/test.csv,H2,0.9319289549772822,0.9601158101653644,0.9064486830154403,0.8725247524752475,0.7085687806222354
chai,e5,s42,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,-2.99878,0.15341,dataset/ms_ql/test.csv,DR,0.9825767855336948,0.9563387974588636,0.8974639482844357,0.9501281865234849,0.8647570164446641
chai,e5,s42,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,-2.99878,0.15341,dataset/ms_ql/test.csv,DP,0.9969639380736072,0.9992487099901062,0.9868791757224504,0.9788036410923276,0.9325100429712486
chai,e5,s42,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,-2.99878,0.15341,dataset/ms_ql/test.csv,DQ,0.9904177903524124,0.9869559964073428,0.9285714285714286,0.9476730724704792,0.8889141016162809
chai,e5,s42,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold1.csv,-2.99878,0.15341,dataset/ms_ql/test.csv,H2,0.9235990637477628,0.9572064710499616,0.8934280639431617,0.8514851485148515,0.6571361426414115
chai,e5,s42,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,-0.11738,0.16345,dataset/ms_ql/test.csv,DR,0.9785783241136052,0.9496179979027758,0.887536112257532,0.9472742224157114,0.8533921041026007
chai,e5,s42,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,-0.11738,0.16345,dataset/ms_ql/test.csv,DP,0.9953341730574432,0.9988319357235924,0.9842148087876322,0.9747724317295188,0.9215437530308054
chai,e5,s42,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,-0.11738,0.16345,dataset/ms_ql/test.csv,DQ,0.9886100300870672,0.9820914399548486,0.9266558966074312,0.947441537392915,0.8859889568271396
chai,e5,s42,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold2.csv,-0.11738,0.16345,dataset/ms_ql/test.csv,H2,0.918112350268484,0.9542556767884184,0.8951686417502279,0.8576732673267327,0.6750396710517724
chai,e5,s42,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,-0.39168,0.15304,dataset/ms_ql/test.csv,DR,0.9780406381697,0.9470373160511218,0.8820370001989258,0.9426304842064528,0.8443716857213637
chai,e5,s42,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,-0.39168,0.15304,dataset/ms_ql/test.csv,DP,0.9954910897674144,0.9988432715574976,0.982912272095495,0.9728218465539662,0.9172503901930588
chai,e5,s42,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,-0.39168,0.15304,dataset/ms_ql/test.csv,DQ,0.9891952390479974,0.982482673169389,0.9300271739130436,0.9523037740217642,0.8951503678381966
chai,e5,s42,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold3.csv,-0.39168,0.15304,dataset/ms_ql/test.csv,H2,0.904460966542751,0.9455113429083402,0.8760643330179754,0.8378712871287128,0.6428034667370559
chai,e5,s42,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,-0.71787,0.15958,dataset/ms_ql/test.csv,DR,0.9703765467823248,0.9279496750092396,0.8572277227722772,0.930247182315097,0.8114438135912172
chai,e5,s42,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,-0.71787,0.15958,dataset/ms_ql/test.csv,DP,0.9936263749348306,0.9984180394244996,0.9821717990275528,0.9713914174252276,0.9098147350300968
chai,e5,s42,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,-0.71787,0.15958,dataset/ms_ql/test.csv,DQ,0.9852763116242412,0.9778610809348977,0.9218543046357616,0.9453577216948368,0.8799283497174556
chai,e5,s42,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,250527/1_ms_re/plots_ql/e5_s42/pred-chai_fold4.csv,-0.71787,0.15958,dataset/ms_ql/test.csv,H2,0.9229312956078756,0.9587651509047772,0.8861940298507462,0.849009900990099,0.6619792639931669
deepneo,e3,s100,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,0.91979,0.16634,dataset/ms_ql/test_beta.csv,DR,0.9747193873677932,0.9438842807425428,0.8689669550714062,0.9391960528225222,0.8300560071367606
deepneo,e3,s100,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,0.91979,0.16634,dataset/ms_ql/test_beta.csv,DP,0.9869931132656202,0.9966728913654664,0.9751891320263564,0.9602657634184472,0.875510879733985
deepneo,e3,s100,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,0.91979,0.16634,dataset/ms_ql/test_beta.csv,DQ,0.9636393077734826,0.9515997839750404,0.8794373744139317,0.9083036169128884,0.8055300967501584
deepneo,e3,s100,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold0.csv,0.91979,0.16634,dataset/ms_ql/test_beta.csv,H2,0.9100027536830512,0.9480932628855177,0.8835041938490215,0.8452970297029703,0.6533295872844611
deepneo,e3,s100,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,0.90913,0.18321,dataset/ms_ql/test_beta.csv,DR,0.9735891847533652,0.9415348396460164,0.8693581780538302,0.9389541914574566,0.8299232429874273
deepneo,e3,s100,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,0.90913,0.18321,dataset/ms_ql/test_beta.csv,DP,0.9839706555008378,0.9957281579847144,0.972280758631869,0.9554455445544554,0.858862329648746
deepneo,e3,s100,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,0.90913,0.18321,dataset/ms_ql/test_beta.csv,DQ,0.9645526888891632,0.9516535162006567,0.8805116122517671,0.9095771777890984,0.80798090735954
deepneo,e3,s100,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold1.csv,0.90913,0.18321,dataset/ms_ql/test_beta.csv,H2,0.9059479553903346,0.9410324318359896,0.8884859474161378,0.8477722772277227,0.6511054835535729
deepneo,e3,s100,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,0.9083,0.1675,dataset/ms_ql/test_beta.csv,DR,0.9712285170729876,0.9355019731468024,0.8584246218049035,0.9343588255212112,0.8164070872699728
deepneo,e3,s100,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,0.9083,0.1675,dataset/ms_ql/test_beta.csv,DP,0.9857767133476968,0.9963799213967888,0.9731527293373348,0.9568785825951016,0.8636810810061192
deepneo,e3,s100,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,0.9083,0.1675,dataset/ms_ql/test_beta.csv,DQ,0.9632751080317432,0.9501024003705236,0.8764195056780227,0.9057564951604686,0.8002898444744775
deepneo,e3,s100,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold2.csv,0.9083,0.1675,dataset/ms_ql/test_beta.csv,H2,0.9124673000137684,0.9499183179471348,0.8909599254426841,0.8551980198019802,0.6755187092670106
deepneo,e3,s100,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,0.90856,0.17161,dataset/ms_ql/test_beta.csv,DR,0.9729314862311382,0.9393815048928637,0.8609763649499432,0.9348425482513424,0.8187194649123282
deepneo,e3,s100,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,0.90856,0.17161,dataset/ms_ql/test_beta.csv,DP,0.9850170779043124,0.9961097063777452,0.970938775510204,0.9536216779572694,0.8564573219065671
deepneo,e3,s100,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,0.90856,0.17161,dataset/ms_ql/test_beta.csv,DQ,0.9629254543233968,0.950301241373234,0.8723186925434117,0.9044829342842589,0.7967248014301178
deepneo,e3,s100,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold3.csv,0.90856,0.17161,dataset/ms_ql/test_beta.csv,H2,0.9078686493184634,0.9451606460575188,0.8847583643122676,0.8465346534653465,0.655128734682638
deepneo,e3,s100,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,0.90934,0.17005,dataset/ms_ql/test_beta.csv,DR,0.9723990498323364,0.9381583368681428,0.8638662400660543,0.9361969718957094,0.8224946228479507
deepneo,e3,s100,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,0.90934,0.17005,dataset/ms_ql/test_beta.csv,DP,0.984869008840327,0.9961512102256088,0.9722424536699846,0.9553152683689422,0.8578754895453471
deepneo,e3,s100,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,0.90934,0.17005,dataset/ms_ql/test_beta.csv,DQ,0.9631955165282736,0.9509581943991818,0.8763131141985767,0.9070300560366784,0.8022976954342954
deepneo,e3,s100,4,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,250527/1_ms_re/plots_ql/e3_s100/pred-deepneo_fold4.csv,0.90934,0.17005,dataset/ms_ql/test_beta.csv,H2,0.9056243976318326,0.9448422671639446,0.8863025962399284,0.8428217821782178,0.6373926820099536
deepneo,e3,s128,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,0.91241,0.1712,dataset/ms_ql/test_beta.csv,DR,0.9731433015161148,0.9378077201918402,0.8644947084457356,0.9368258114448798,0.8237817063955327
deepneo,e3,s128,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,0.91241,0.1712,dataset/ms_ql/test_beta.csv,DP,0.9866986850654904,0.9965894846238575,0.9741846726551752,0.958441896821261,0.8678322540803188
deepneo,e3,s128,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,0.91241,0.1712,dataset/ms_ql/test_beta.csv,DQ,0.9593723798271216,0.9473788932600886,0.8684637869438129,0.8968415690269995,0.7842143271685479
deepneo,e3,s128,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold0.csv,0.91241,0.1712,dataset/ms_ql/test_beta.csv,H2,0.9007675891504888,0.9429197404941312,0.8907254361799817,0.8527227722772277,0.6654633630168821
deepneo,e3,s128,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,250527/1_ms_re/plots_ql/e3_s128/pred-deepneo_fold1.csv,0.90688,0.18892,dataset/ms_ql/test_beta.csv,DR,0.9720664885767069,0.936906275790114,0.8629977817682476,0.9372611619019978,0.8237311497162658
